index,ID_Two,Address,City,Latitude,Longitude,Price,Restaurant,Pizza_Type
7775,AVwdV0tTIN2L1WUfuyhc,430 SR436,Casselberry,28.626213,-81.316351,25.0,Hungry Howie's Pizza,Specialty Pizzas
7776,AVwdV0tTIN2L1WUfuyhc,430 SR436,Casselberry,28.626213,-81.316351,25.0,Hungry Howie's Pizza,Pizza3
7777,AVwdV0tTIN2L1WUfuyhc,430 SR436,Casselberry,28.626213,-81.316351,25.0,Hungry Howie's Pizza,Pizza2
7778,AVwctdpqByjofQCxhVLb,1560 Woodlane Dr,Saint Paul,44.926134999999995,-92.96589499999999,25.0,Ronnallys Pizza,Ronnally's Dessert Pizza
7779,AVwctdpqByjofQCxhVLb,1560 Woodlane Dr,Saint Paul,44.926134999999995,-92.96589499999999,25.0,Ronnallys Pizza,Veggie Pizza
7780,AVwctdpqByjofQCxhVLb,1560 Woodlane Dr,Saint Paul,44.926134999999995,-92.96589499999999,25.0,Ronnallys Pizza,Italian Fry (Cheese Pizza)
7781,AVwdTXovkufWRAb54esB,104 Main St SW,Gainesville,34.299713,-83.82696800000001,25.0,Atlas Pizza,Greek Pizza
7782,AVwcuYDoByjofQCxhe88,3620 Route 378,Bethlehem,40.58204,-75.38794,25.0,Mario's Pizza Cafe,Cheese Steak Pizzaiola
7783,AVwcuYDoByjofQCxhe88,3620 Route 378,Bethlehem,40.58204,-75.38794,25.0,Mario's Pizza Cafe,Pizza By the Slice
7784,AVwcuYDoByjofQCxhe88,3620 Route 378,Bethlehem,40.58204,-75.38794,25.0,Mario's Pizza Cafe,Pizza By The Slice
7785,AVwcuYDoByjofQCxhe88,3620 Route 378,Bethlehem,40.58204,-75.38794,25.0,Mario's Pizza Cafe,Pizza Panini
7786,AVwcuYDoByjofQCxhe88,3620 Route 378,Bethlehem,40.58204,-75.38794,25.0,Mario's Pizza Cafe,Special Pizza
7787,AVwcuYDoByjofQCxhe88,3620 Route 378,Bethlehem,40.58204,-75.38794,25.0,Mario's Pizza Cafe,Pizza Burger
7788,AVwcuYDoByjofQCxhe88,3620 Route 378,Bethlehem,40.58204,-75.38794,25.0,Mario's Pizza Cafe,Veggie Pizza With Cheese
7789,AV1c1nlwIxWefVJweEC_,131 S Michigan St,South Bend,41.675309999999996,-86.25064,25.0,Bruno's Pizza Downtown,Bbq Chicken Pizza
7790,AV1c1nlwIxWefVJweEC_,131 S Michigan St,South Bend,41.675309999999996,-86.25064,25.0,Bruno's Pizza Downtown,Chicken Bacon Ranch Pizza
7791,AVwcqb6OIN2L1WUfngXw,401 N Hickory Rd,South Bend,41.681090999999995,-86.19651400000001,40.0,Polito's Pizzeria,Medium Pizza
7792,AVwcqb6OIN2L1WUfngXw,401 N Hickory Rd,South Bend,41.681090999999995,-86.19651400000001,40.0,Polito's Pizzeria,Thick Cheese Pizza Slice
7793,AVwcqb6OIN2L1WUfngXw,401 N Hickory Rd,South Bend,41.681090999999995,-86.19651400000001,40.0,Polito's Pizzeria,Large Works Pizza
7794,AVwcqb6OIN2L1WUfngXw,401 N Hickory Rd,South Bend,41.681090999999995,-86.19651400000001,40.0,Polito's Pizzeria,Chicago Pizza
7795,AVwcqb6OIN2L1WUfngXw,401 N Hickory Rd,South Bend,41.681090999999995,-86.19651400000001,40.0,Polito's Pizzeria,Chicago Supreme Pizza
7796,AVwcqb6OIN2L1WUfngXw,401 N Hickory Rd,South Bend,41.681090999999995,-86.19651400000001,40.0,Polito's Pizzeria,Garlic Pizza
7797,AVwcqb6OIN2L1WUfngXw,401 N Hickory Rd,South Bend,41.681090999999995,-86.19651400000001,40.0,Polito's Pizzeria,Sicilian Works Pizza
7798,AVwcqb6OIN2L1WUfngXw,401 N Hickory Rd,South Bend,41.681090999999995,-86.19651400000001,40.0,Polito's Pizzeria,Sicilian Pizza
7799,AVwcqb6OIN2L1WUfngXw,401 N Hickory Rd,South Bend,41.681090999999995,-86.19651400000001,40.0,Polito's Pizzeria,Thin Cheese Pizza Slice
7800,AVwcqb6OIN2L1WUfngXw,401 N Hickory Rd,South Bend,41.681090999999995,-86.19651400000001,40.0,Polito's Pizzeria,Medium Works Pizza
7801,AVwcqb6OIN2L1WUfngXw,401 N Hickory Rd,South Bend,41.681090999999995,-86.19651400000001,40.0,Polito's Pizzeria,Chicago Pizza
7802,AVwcqb6OIN2L1WUfngXw,401 N Hickory Rd,South Bend,41.681090999999995,-86.19651400000001,40.0,Polito's Pizzeria,Stuffed Supreme Pizza Slice
7803,AVwcqb6OIN2L1WUfngXw,401 N Hickory Rd,South Bend,41.681090999999995,-86.19651400000001,40.0,Polito's Pizzeria,Sicilian Pizza
7804,AVwcqb6OIN2L1WUfngXw,401 N Hickory Rd,South Bend,41.681090999999995,-86.19651400000001,40.0,Polito's Pizzeria,Stuffed Veggie Pizza Slice
7805,AVwcqb6OIN2L1WUfngXw,401 N Hickory Rd,South Bend,41.681090999999995,-86.19651400000001,40.0,Polito's Pizzeria,Garlic Pizza
7806,AVwcqb6OIN2L1WUfngXw,401 N Hickory Rd,South Bend,41.681090999999995,-86.19651400000001,40.0,Polito's Pizzeria,Large Works Pizza
7807,AVwcqb6OIN2L1WUfngXw,401 N Hickory Rd,South Bend,41.681090999999995,-86.19651400000001,40.0,Polito's Pizzeria,Stuffed Chicago Pizza
7808,AVwcqb6OIN2L1WUfngXw,401 N Hickory Rd,South Bend,41.681090999999995,-86.19651400000001,40.0,Polito's Pizzeria,Stuffed Meat Lover Pizza Slice
7809,AVwcqb6OIN2L1WUfngXw,401 N Hickory Rd,South Bend,41.681090999999995,-86.19651400000001,40.0,Polito's Pizzeria,Garlic Pizza
7810,AVwc0unpByjofQCxil2A,6826 E Apple Ave,Muskegon,43.23524318,-86.07675970000001,25.0,Mr. Scribs (Apple Ave.),Pizza Sub
7811,AVwc-voX_7pvs4fz0_qr,41539 Kalmia St,Murrieta,33.56134,-117.2118886,25.0,Bob's Murrieta Pizza Co.,"One Slice Pizza, Dinner Salad"
7812,AVwc-voX_7pvs4fz0_qr,41539 Kalmia St,Murrieta,33.56134,-117.2118886,25.0,Bob's Murrieta Pizza Co.,Mini Pizza (one Topping)
7813,AVwc-voX_7pvs4fz0_qr,41539 Kalmia St,Murrieta,33.56134,-117.2118886,25.0,Bob's Murrieta Pizza Co.,"Two Slices Pizza, Dinner Salad"
7814,AVzY2tfbFcQ3k02bCQ1u,3406 Mcfarlin Blvd,Dallas,32.844062,-96.787749,40.0,Olivella's,Breakfast Pizza
7815,AVzY2tfbFcQ3k02bCQ1u,3406 Mcfarlin Blvd,Dallas,32.844062,-96.787749,40.0,Olivella's,Breakfast Pizza
7816,AVwd3qZ4IN2L1WUfz7gt,3131 Thatcher Ave,River Grove,41.936525,-87.83600600000001,25.0,D'agostino's,"Gluten Free 10"" Personal Thin Crust Pizza"
7817,AVwd3qZ4IN2L1WUfz7gt,3131 Thatcher Ave,River Grove,41.936525,-87.83600600000001,25.0,D'agostino's,Margherita Pizza
7818,AVwd3qZ4IN2L1WUfz7gt,3131 Thatcher Ave,River Grove,41.936525,-87.83600600000001,25.0,D'agostino's,Pizza Bread
7819,AVwd3qZ4IN2L1WUfz7gt,3131 Thatcher Ave,River Grove,41.936525,-87.83600600000001,25.0,D'agostino's,"Gluten Free 10"" Cheese Pizza"
7820,AVwd3qZ4IN2L1WUfz7gt,3131 Thatcher Ave,River Grove,41.936525,-87.83600600000001,25.0,D'agostino's,Chicago Style Deep Dish Cheese Pizza
7821,AVwd3qZ4IN2L1WUfz7gt,3131 Thatcher Ave,River Grove,41.936525,-87.83600600000001,25.0,D'agostino's,Taco Pizza
7822,AVwd3qZ4IN2L1WUfz7gt,3131 Thatcher Ave,River Grove,41.936525,-87.83600600000001,25.0,D'agostino's,Gluten Free 10ampquot Cheese Pizza
7823,AVwd3qZ4IN2L1WUfz7gt,3131 Thatcher Ave,River Grove,41.936525,-87.83600600000001,25.0,D'agostino's,Pizza Bread
7824,AVwd3qZ4IN2L1WUfz7gt,3131 Thatcher Ave,River Grove,41.936525,-87.83600600000001,25.0,D'agostino's,Greek Pizza
7825,AVwd3qZ4IN2L1WUfz7gt,3131 Thatcher Ave,River Grove,41.936525,-87.83600600000001,25.0,D'agostino's,Smokehouse Bbq Pizza
7826,AVwd3qZ4IN2L1WUfz7gt,3131 Thatcher Ave,River Grove,41.936525,-87.83600600000001,25.0,D'agostino's,Hawaiian Pizza
7827,AVwcr7NAByjofQCxhEUh,305 NW 85th St,Seattle,47.69063,-122.36106000000001,25.0,Stacia's Gourmet Pizza and Pasta,Garlic Herb Pizza Crust
7828,AVwdOESHIN2L1WUftePB,3457 Holdrege St,Lincoln,40.82784079,-96.67026209,25.0,Valentino's Grand Italian Buffet,Mozzarella Cheese Pizza
7829,AVwdOESHIN2L1WUftePB,3457 Holdrege St,Lincoln,40.82784079,-96.67026209,25.0,Valentino's Grand Italian Buffet,Fruit Pizzas
7830,AVzBDL8M-gnIPe8DSijn,759 E Main St,Mount Joy,40.10937,-76.48603,25.0,DiMaria's Pizza & Italian Kitchen,M&M Pizza
7831,AVzBDL8M-gnIPe8DSijn,759 E Main St,Mount Joy,40.10937,-76.48603,25.0,DiMaria's Pizza & Italian Kitchen,Chicken Pizza Steak
7832,AVzBDL8M-gnIPe8DSijn,759 E Main St,Mount Joy,40.10937,-76.48603,25.0,DiMaria's Pizza & Italian Kitchen,2 Large Cheeze Pizzas (Topping Extra)
7833,AVzBDL8M-gnIPe8DSijn,759 E Main St,Mount Joy,40.10937,-76.48603,25.0,DiMaria's Pizza & Italian Kitchen,Round Thin Crust Pizza
7834,AVzBDL8M-gnIPe8DSijn,759 E Main St,Mount Joy,40.10937,-76.48603,25.0,DiMaria's Pizza & Italian Kitchen,Chicken Texas Pizza
7835,AVwczyAfIN2L1WUfpIEm,32 Main St,Hamburg,42.71509795,-78.83096409,25.0,Butera's,Taco Pizza
7836,AVwczyAfIN2L1WUfpIEm,32 Main St,Hamburg,42.71509795,-78.83096409,25.0,Butera's,Hawaiian Pizza
7837,AVwczyAfIN2L1WUfpIEm,32 Main St,Hamburg,42.71509795,-78.83096409,25.0,Butera's,Cheese Pizza
7838,AVwczyAfIN2L1WUfpIEm,32 Main St,Hamburg,42.71509795,-78.83096409,25.0,Butera's,White Pizza
7839,AVwczyAfIN2L1WUfpIEm,32 Main St,Hamburg,42.71509795,-78.83096409,25.0,Butera's,Veggie Pizza
7840,AVwczyAfIN2L1WUfpIEm,32 Main St,Hamburg,42.71509795,-78.83096409,25.0,Butera's,Chicken and Spinach Pizza
7841,AVwczyAfIN2L1WUfpIEm,32 Main St,Hamburg,42.71509795,-78.83096409,25.0,Butera's,Chicken Finger Pizza
7842,AVwczyAfIN2L1WUfpIEm,32 Main St,Hamburg,42.71509795,-78.83096409,25.0,Butera's,Bacon Cheeseburger Pizza
7843,AVwczyAfIN2L1WUfpIEm,32 Main St,Hamburg,42.71509795,-78.83096409,25.0,Butera's,White Pizza
7844,AVwczyAfIN2L1WUfpIEm,32 Main St,Hamburg,42.71509795,-78.83096409,25.0,Butera's,Cheese Pizza
7845,AVwczyAfIN2L1WUfpIEm,32 Main St,Hamburg,42.71509795,-78.83096409,25.0,Butera's,Cheese Pizza
7846,AVwczyAfIN2L1WUfpIEm,32 Main St,Hamburg,42.71509795,-78.83096409,25.0,Butera's,Chicken and Spinach Pizza
7847,AVwczyAfIN2L1WUfpIEm,32 Main St,Hamburg,42.71509795,-78.83096409,25.0,Butera's,Steak and Spinach Pizza
7848,AVwczyAfIN2L1WUfpIEm,32 Main St,Hamburg,42.71509795,-78.83096409,25.0,Butera's,Bacon Cheeseburger Pizza
7849,AVwczyAfIN2L1WUfpIEm,32 Main St,Hamburg,42.71509795,-78.83096409,25.0,Butera's,Veggie Pizza
7850,AVwczyAfIN2L1WUfpIEm,32 Main St,Hamburg,42.71509795,-78.83096409,25.0,Butera's,Chicken and Spinach Pizza
7851,AVwczyAfIN2L1WUfpIEm,32 Main St,Hamburg,42.71509795,-78.83096409,25.0,Butera's,Taco Pizza
7852,AVwczyAfIN2L1WUfpIEm,32 Main St,Hamburg,42.71509795,-78.83096409,25.0,Butera's,Cheese Pizza
7853,AVwczyAfIN2L1WUfpIEm,32 Main St,Hamburg,42.71509795,-78.83096409,25.0,Butera's,Pizza Sub
7854,AVwczyAfIN2L1WUfpIEm,32 Main St,Hamburg,42.71509795,-78.83096409,25.0,Butera's,Cheese Pizza
7855,AVwczyAfIN2L1WUfpIEm,32 Main St,Hamburg,42.71509795,-78.83096409,25.0,Butera's,Hawaiian Pizza
7856,AVwczyAfIN2L1WUfpIEm,32 Main St,Hamburg,42.71509795,-78.83096409,25.0,Butera's,Cheese Pizza
7857,AVwczyAfIN2L1WUfpIEm,32 Main St,Hamburg,42.71509795,-78.83096409,25.0,Butera's,Hawaiian Pizza
7858,AVwczyAfIN2L1WUfpIEm,32 Main St,Hamburg,42.71509795,-78.83096409,25.0,Butera's,Cheese Pizza
7859,AVwczyAfIN2L1WUfpIEm,32 Main St,Hamburg,42.71509795,-78.83096409,25.0,Butera's,White Pizza
7860,AVwczyAfIN2L1WUfpIEm,32 Main St,Hamburg,42.71509795,-78.83096409,25.0,Butera's,Taco Pizza
7861,AVwczyAfIN2L1WUfpIEm,32 Main St,Hamburg,42.71509795,-78.83096409,25.0,Butera's,2 Slice Pizza
7862,AVwczyAfIN2L1WUfpIEm,32 Main St,Hamburg,42.71509795,-78.83096409,25.0,Butera's,Taco Pizza
7863,AVwczyAfIN2L1WUfpIEm,32 Main St,Hamburg,42.71509795,-78.83096409,25.0,Butera's,Hawaiian Pizza
7864,AVwczyAfIN2L1WUfpIEm,32 Main St,Hamburg,42.71509795,-78.83096409,25.0,Butera's,Chicken Finger Pizza
7865,AVwczyAfIN2L1WUfpIEm,32 Main St,Hamburg,42.71509795,-78.83096409,25.0,Butera's,Taco Pizza
7866,AVwczyAfIN2L1WUfpIEm,32 Main St,Hamburg,42.71509795,-78.83096409,25.0,Butera's,Chicken Finger Pizza
7867,AVwczyAfIN2L1WUfpIEm,32 Main St,Hamburg,42.71509795,-78.83096409,25.0,Butera's,Pizza Logs
7868,AVwczyAfIN2L1WUfpIEm,32 Main St,Hamburg,42.71509795,-78.83096409,25.0,Butera's,Veggie Pizza
7869,AVwczyAfIN2L1WUfpIEm,32 Main St,Hamburg,42.71509795,-78.83096409,25.0,Butera's,White Pizza
7870,AVwczyAfIN2L1WUfpIEm,32 Main St,Hamburg,42.71509795,-78.83096409,25.0,Butera's,Bacon Cheeseburger Pizza
7871,AVwczyAfIN2L1WUfpIEm,32 Main St,Hamburg,42.71509795,-78.83096409,25.0,Butera's,Veggie Pizza
7872,AVwdXZ8lByjofQCxoW02,6235 Goodrich Rd,Clarence Center,43.016838,-78.63711500000001,25.0,Clarence Pizza Company,Sicilian Pizza
7873,AVwdXZ8lByjofQCxoW02,6235 Goodrich Rd,Clarence Center,43.016838,-78.63711500000001,25.0,Clarence Pizza Company,Original Bbq Chicken Pizza
7874,AVwdXZ8lByjofQCxoW02,6235 Goodrich Rd,Clarence Center,43.016838,-78.63711500000001,25.0,Clarence Pizza Company,Philly Cheese Pizza
7875,AVwdXZ8lByjofQCxoW02,6235 Goodrich Rd,Clarence Center,43.016838,-78.63711500000001,25.0,Clarence Pizza Company,Fajita Pizza
7876,AVwc5TOyByjofQCxjW1m,1642 Great Neck Rd,Copiague,40.679253,-73.399055,25.0,Albert's Pizza Shop,Large Neapolitan Cheese Pizza
7877,AVweAu0EByjofQCxufFr,999 W Montauk Hwy,West Babylon,40.68544697,-73.35129982,40.0,Alitalia Pizzeria,Capri Pizza
7878,AVweAu0EByjofQCxufFr,999 W Montauk Hwy,West Babylon,40.68544697,-73.35129982,40.0,Alitalia Pizzeria,Vegetable Stuffed Pizza
7879,AVweAu0EByjofQCxufFr,999 W Montauk Hwy,West Babylon,40.68544697,-73.35129982,40.0,Alitalia Pizzeria,Chicken & Ricotta Pizza (8 Slices)
7880,AVweAu0EByjofQCxufFr,999 W Montauk Hwy,West Babylon,40.68544697,-73.35129982,40.0,Alitalia Pizzeria,Vodka Pizza
7881,AVweAu0EByjofQCxufFr,999 W Montauk Hwy,West Babylon,40.68544697,-73.35129982,40.0,Alitalia Pizzeria,Margherita Pizza (8 Slices)
7882,AVweAu0EByjofQCxufFr,999 W Montauk Hwy,West Babylon,40.68544697,-73.35129982,40.0,Alitalia Pizzeria,Capriciosa Pizza
7883,AVweAu0EByjofQCxufFr,999 W Montauk Hwy,West Babylon,40.68544697,-73.35129982,40.0,Alitalia Pizzeria,Buffalo Chicken Pizza
7884,AVweAu0EByjofQCxufFr,999 W Montauk Hwy,West Babylon,40.68544697,-73.35129982,40.0,Alitalia Pizzeria,Vegetable Stuffed Pizza
7885,AVweAu0EByjofQCxufFr,999 W Montauk Hwy,West Babylon,40.68544697,-73.35129982,40.0,Alitalia Pizzeria,Sorrento Round Pan Pizza (8 Slices)
7886,AVweAu0EByjofQCxufFr,999 W Montauk Hwy,West Babylon,40.68544697,-73.35129982,40.0,Alitalia Pizzeria,Pizza Spring Rolls
7887,AVweAu0EByjofQCxufFr,999 W Montauk Hwy,West Babylon,40.68544697,-73.35129982,40.0,Alitalia Pizzeria,Gluten Free Products. Personal Pizza
7888,AVweAu0EByjofQCxufFr,999 W Montauk Hwy,West Babylon,40.68544697,-73.35129982,40.0,Alitalia Pizzeria,Brooklyn Pizza (12 Slices)
7889,AVweAu0EByjofQCxufFr,999 W Montauk Hwy,West Babylon,40.68544697,-73.35129982,40.0,Alitalia Pizzeria,Crispino Pizza
7890,AVweAu0EByjofQCxufFr,999 W Montauk Hwy,West Babylon,40.68544697,-73.35129982,40.0,Alitalia Pizzeria,Gluten Free Products. Personal Pizza
7891,AVweAu0EByjofQCxufFr,999 W Montauk Hwy,West Babylon,40.68544697,-73.35129982,40.0,Alitalia Pizzeria,Gluten Free Pizza
7892,AVweAu0EByjofQCxufFr,999 W Montauk Hwy,West Babylon,40.68544697,-73.35129982,40.0,Alitalia Pizzeria,Bruschetta Pizza (12 Slices)
7893,AVweAu0EByjofQCxufFr,999 W Montauk Hwy,West Babylon,40.68544697,-73.35129982,40.0,Alitalia Pizzeria,Vodka Pizza
7894,AVzA2ikg-gnIPe8DSdel,73 Howells Rd,Bay Shore,40.73,-73.2603,25.0,Joe's Pasta & Pizza,Large Chicken Pizza
7895,AVzA2ikg-gnIPe8DSdel,73 Howells Rd,Bay Shore,40.73,-73.2603,25.0,Joe's Pasta & Pizza,Stuffed Pizza By Slice
7896,AVzA2ikg-gnIPe8DSdel,73 Howells Rd,Bay Shore,40.73,-73.2603,25.0,Joe's Pasta & Pizza,Pizza Biancaneve
7897,AVzA2ikg-gnIPe8DSdel,73 Howells Rd,Bay Shore,40.73,-73.2603,25.0,Joe's Pasta & Pizza,Two Items On Pizza
7898,AVzA2ikg-gnIPe8DSdel,73 Howells Rd,Bay Shore,40.73,-73.2603,25.0,Joe's Pasta & Pizza,Pizza Biancaneve
7899,AVzA2ikg-gnIPe8DSdel,73 Howells Rd,Bay Shore,40.73,-73.2603,25.0,Joe's Pasta & Pizza,Pizza Quattro Stagioni
7900,AVzA2ikg-gnIPe8DSdel,73 Howells Rd,Bay Shore,40.73,-73.2603,25.0,Joe's Pasta & Pizza,Large Primavera Pizza
7901,AVzA2ikg-gnIPe8DSdel,73 Howells Rd,Bay Shore,40.73,-73.2603,25.0,Joe's Pasta & Pizza,Sicilian Pizza
7902,AVzA2ikg-gnIPe8DSdel,73 Howells Rd,Bay Shore,40.73,-73.2603,25.0,Joe's Pasta & Pizza,Pizza Primavera
7903,AVwcevbVIN2L1WUflZuz,6044 FM 3009,Schertz,29.60487363,-98.27829212,25.0,Goomba's Pizzeria,Malto Meat Pizza
7904,AVwcevbVIN2L1WUflZuz,6044 FM 3009,Schertz,29.60487363,-98.27829212,25.0,Goomba's Pizzeria,Cheese Pizza
7905,AVwcevbVIN2L1WUflZuz,6044 FM 3009,Schertz,29.60487363,-98.27829212,25.0,Goomba's Pizzeria,Kids Pizza Slice (pepperoni)
7906,AVwcevbVIN2L1WUflZuz,6044 FM 3009,Schertz,29.60487363,-98.27829212,25.0,Goomba's Pizzeria,Pizza Fritta
7907,AVwcevbVIN2L1WUflZuz,6044 FM 3009,Schertz,29.60487363,-98.27829212,25.0,Goomba's Pizzeria,Goomba Supreme Pizza
7908,AVwcevbVIN2L1WUflZuz,6044 FM 3009,Schertz,29.60487363,-98.27829212,25.0,Goomba's Pizzeria,Greek Pizza
7909,AVwcevbVIN2L1WUflZuz,6044 FM 3009,Schertz,29.60487363,-98.27829212,25.0,Goomba's Pizzeria,Steak Pizza (new)
7910,AVwcevbVIN2L1WUflZuz,6044 FM 3009,Schertz,29.60487363,-98.27829212,25.0,Goomba's Pizzeria,Cheese Pizza
7911,AVwcl-BAIN2L1WUfmuNt,225 Ashford Ave,Dobbs Ferry,41.01410201,-73.85829449,25.0,San Gennaro Pizza and Pasta,Eggplant Rollatini Pizza
7912,AVwcl-BAIN2L1WUfmuNt,225 Ashford Ave,Dobbs Ferry,41.01410201,-73.85829449,25.0,San Gennaro Pizza and Pasta,White Pizza
7913,AVwcl-BAIN2L1WUfmuNt,225 Ashford Ave,Dobbs Ferry,41.01410201,-73.85829449,25.0,San Gennaro Pizza and Pasta,Baked Ziti Pizza
7914,AVwcl-BAIN2L1WUfmuNt,225 Ashford Ave,Dobbs Ferry,41.01410201,-73.85829449,25.0,San Gennaro Pizza and Pasta,Margherita Pizza
7915,AVwcl-BAIN2L1WUfmuNt,225 Ashford Ave,Dobbs Ferry,41.01410201,-73.85829449,25.0,San Gennaro Pizza and Pasta,Buffalo Chicken Pizza
7916,AVwcl-BAIN2L1WUfmuNt,225 Ashford Ave,Dobbs Ferry,41.01410201,-73.85829449,25.0,San Gennaro Pizza and Pasta,Barbeque Chicken Pizza
7917,AVwcl-BAIN2L1WUfmuNt,225 Ashford Ave,Dobbs Ferry,41.01410201,-73.85829449,25.0,San Gennaro Pizza and Pasta,San Gennaro Pizza
7918,AVwcl-BAIN2L1WUfmuNt,225 Ashford Ave,Dobbs Ferry,41.01410201,-73.85829449,25.0,San Gennaro Pizza and Pasta,Philly Cheese Steak Pizza
7919,AVwdMpHtkufWRAb53VID,1455 State Road 436,Casselberry,28.628151300000003,-81.31848335,40.0,Anthony's NY Pizza,Anthony's Veggie Pizza
7920,AVwdMpHtkufWRAb53VID,1455 State Road 436,Casselberry,28.628151300000003,-81.31848335,40.0,Anthony's NY Pizza,Anthony's Meat Pizza
7921,AVwdMpHtkufWRAb53VID,1455 State Road 436,Casselberry,28.628151300000003,-81.31848335,40.0,Anthony's NY Pizza,Bianca Pizza (no Sauce)
7922,AVweHE_cIN2L1WUf2E1W,954 B St,Hayward,37.672714,-122.0834,25.0,The Pizza House,Pizza House Special
7923,AVwdAJhVkufWRAb51SN3,836 W Indiantown Rd,Jupiter,26.93371897,-80.10878159,40.0,Zipz's NY Pizza & Italian,Pizza Ala Vodka
7924,AVwdAJhVkufWRAb51SN3,836 W Indiantown Rd,Jupiter,26.93371897,-80.10878159,40.0,Zipz's NY Pizza & Italian,Garden Fresh Stuffed Pizza
7925,AVwdAJhVkufWRAb51SN3,836 W Indiantown Rd,Jupiter,26.93371897,-80.10878159,40.0,Zipz's NY Pizza & Italian,Garden Fresh Stuffed Pizza
7926,AVwdFqdy_7pvs4fz2IsQ,11020 Bollinger Canyon Rd,San Ramon,37.77472567,-121.92398610000001,25.0,Ascona Pizza Company,Small Pizza
7927,AVwd1-XzByjofQCxs_4b,540 S Elm St,Waconia,44.84391,-93.78664,25.0,D'Vinci's,Create Your Own Small Pizza
7928,AVwdCsFXIN2L1WUfrmlS,905 E University Ave,Las Cruces,32.28395036,-106.75789569999999,25.0,Zeffiro New York Pizza,Meat Lovers Pizza
7929,AVwcoqoUByjofQCxgfpJ,16526 Keystone Blvd,Parker,39.53247862,-104.795301,25.0,Lil Ricci's,Pizza By The Slice
7930,AVwcoqoUByjofQCxgfpJ,16526 Keystone Blvd,Parker,39.53247862,-104.795301,25.0,Lil Ricci's,Pizza By the Slice
7931,AVwc6iss_7pvs4fz0Ua0,90 New York 109,North Babylon,40.70488084,-73.34823711,25.0,Villa Rosa Pizza,Pizza Bread
7932,AVwc6iss_7pvs4fz0Ua0,90 New York 109,North Babylon,40.70488084,-73.34823711,25.0,Villa Rosa Pizza,Taco Pizza
7933,AVwc6iss_7pvs4fz0Ua0,90 New York 109,North Babylon,40.70488084,-73.34823711,25.0,Villa Rosa Pizza,Villa Rosa Pizza Pie
7934,AVwdK1cv_7pvs4fz2-Vq,64 Manetto Hill Mall,Plainview,40.78569826,-73.47424446,25.0,Caruso's Pizza & Pasta,Caruso Salad Pizza
7935,AVwdK1cv_7pvs4fz2-Vq,64 Manetto Hill Mall,Plainview,40.78569826,-73.47424446,25.0,Caruso's Pizza & Pasta,Pizza Margherita
7936,AVwdK1cv_7pvs4fz2-Vq,64 Manetto Hill Mall,Plainview,40.78569826,-73.47424446,25.0,Caruso's Pizza & Pasta,Grandma Pizza
7937,AVwdK1cv_7pvs4fz2-Vq,64 Manetto Hill Mall,Plainview,40.78569826,-73.47424446,25.0,Caruso's Pizza & Pasta,Marinara Pizza
7938,AVwdK1cv_7pvs4fz2-Vq,64 Manetto Hill Mall,Plainview,40.78569826,-73.47424446,25.0,Caruso's Pizza & Pasta,Pizza Bianca
7939,AVwdK1cv_7pvs4fz2-Vq,64 Manetto Hill Mall,Plainview,40.78569826,-73.47424446,25.0,Caruso's Pizza & Pasta,Marinara Pizza
7940,AVwdK1cv_7pvs4fz2-Vq,64 Manetto Hill Mall,Plainview,40.78569826,-73.47424446,25.0,Caruso's Pizza & Pasta,Baked Ziti Pizza
7941,AVwdK1cv_7pvs4fz2-Vq,64 Manetto Hill Mall,Plainview,40.78569826,-73.47424446,25.0,Caruso's Pizza & Pasta,Veal Pizzaiola
7942,AVwdK1cv_7pvs4fz2-Vq,64 Manetto Hill Mall,Plainview,40.78569826,-73.47424446,25.0,Caruso's Pizza & Pasta,Caruso Salad Pizza
7943,AVwdK1cv_7pvs4fz2-Vq,64 Manetto Hill Mall,Plainview,40.78569826,-73.47424446,25.0,Caruso's Pizza & Pasta,Chicken Pizzaiola
7944,AVwdK1cv_7pvs4fz2-Vq,64 Manetto Hill Mall,Plainview,40.78569826,-73.47424446,25.0,Caruso's Pizza & Pasta,Pizza Margherita
7945,AVwdK1cv_7pvs4fz2-Vq,64 Manetto Hill Mall,Plainview,40.78569826,-73.47424446,25.0,Caruso's Pizza & Pasta,Veal Pizzaiola
7946,AVwdK1cv_7pvs4fz2-Vq,64 Manetto Hill Mall,Plainview,40.78569826,-73.47424446,25.0,Caruso's Pizza & Pasta,Pizza Bianca
7947,AVwdK1cv_7pvs4fz2-Vq,64 Manetto Hill Mall,Plainview,40.78569826,-73.47424446,25.0,Caruso's Pizza & Pasta,Veggie Pizza
7948,AVwdGTzw_7pvs4fz2Pi2,232 Vanderbilt Ave,Brooklyn,40.69048819,-73.96951834,40.0,Graziella's,Pizza Inferno (spicy)
7949,AVwdGTzw_7pvs4fz2Pi2,232 Vanderbilt Ave,Brooklyn,40.69048819,-73.96951834,40.0,Graziella's,Gorgonzola Pizza
7950,AVwdGTzw_7pvs4fz2Pi2,232 Vanderbilt Ave,Brooklyn,40.69048819,-73.96951834,40.0,Graziella's,Vegetable Pizza
7951,AVwdGTzw_7pvs4fz2Pi2,232 Vanderbilt Ave,Brooklyn,40.69048819,-73.96951834,40.0,Graziella's,Gluten Free Pizza (10 Inch)
7952,AVwdGTzw_7pvs4fz2Pi2,232 Vanderbilt Ave,Brooklyn,40.69048819,-73.96951834,40.0,Graziella's,Burrata Pizza
